FIPS	County	2010	2000	1990	1980	1970	1960	1950	1940	1930	1920	1910	1900	1890	1880	1870	1860	1850	1840	1830	1820	1810	1800	1790	c2010	c2000	c1990	c1980	c1970	c1960	c1950	c1940	c1930	c1920	c1910	c1900	c1890	c1880	c1870	c1860	c1850	c1840	c1830	c1820	c1810	c1800
41027	Hood River 	22346	20407	16903	15835	13187	13395	12740	11580	8938	8315	8016	---	---	---	---	---	---							0.095016416	0.207300479	0.067445532	0.200803822	-0.015528182	0.051412873	0.100172712	0.295591855	0.074924835	0.037300399	.	.	.	.	.	.	.	.	.	.	.	.
41029	Jackson 	203206	181281	146389	132456	94533	73962	58510	36213	32918	20405	25756	13698	11455	8154	4778	3736	---							0.120944832	0.238351242	0.105189648	0.401161499	0.27812931	0.264091608	0.615718112	0.100097211	0.613232051	-0.207757416	0.880274493	0.19580969	0.404831984	0.706571787	0.278907923	.	.	.	.	.	.	.
41031	Jefferson 	21720	18995	13676	11599	8548	7130	5536	2042	2291	3211	---	---	---	---	---	---	---							0.143458805	0.388929512	0.179067161	0.356925597	0.19887798	0.287933526	1.711067581	-0.108686163	-0.286515104	.	.	.	.	.	.	.	.	.	.	.	.	.
41033	Josephine 	82713	75729	62649	58855	35746	29917	26542	16301	11498	7655	9567	7517	4878	2485	1204	1623	---							0.092223587	0.208782263	0.064463512	0.646477928	0.194839055	0.127156959	0.628243666	0.417724822	0.50202482	-0.199853664	0.272715179	0.54100041	0.962977867	1.063953488	-0.258163894	.	.	.	.	.	.	.
41035	Klamath 	66380	63771	57702	59117	50021	47475	42150	40497	32407	11413	8554	3970	2444	---	---	---	---							0.040912013	0.10517833	-0.023935585	0.181843626	0.053628225	0.12633452	0.040817838	0.249637424	1.839481293	0.3342296	1.15465995	0.624386252	.	.	.	.	.	.	.	.	.	.
41037	Lake 	7895	7421	7186	7532	6343	7158	6649	6293	4833	3991	4658	2847	2604	2804	---	---	---							0.063872793	0.032702477	-0.045937334	0.187450733	-0.11385862	0.076552865	0.056570793	0.302089799	0.210974693	-0.143194504	0.636108184	0.093317972	-0.071326676	.	.	.	.	.	.	.	.	.
41039	Lane 	351715	323011	282912	275226	213358	162890	125776	69096	54493	36166	33783	19604	15198	9411	6426	4780	---							0.088863847	0.141736653	0.027926141	0.289972722	0.309828719	0.295080142	0.820307977	0.267979373	0.506746668	0.070538436	0.723270761	0.289906567	0.614918712	0.464519141	0.344351464	.	.	.	.	.	.	.
41041	Lincoln 	46034	44481	38889	35264	25755	24635	21308	14549	9903	6084	5587	3575	---	---	---	---	---							0.034913783	0.143793875	0.102796053	0.369209862	0.045463771	0.15613854	0.464568012	0.469150762	0.627712032	0.088956506	0.562797203	.	.	.	.	.	.	.	.	.	.	.
41043	Linn 	116672	103079	91227	89495	71914	58867	54317	30485	24700	24550	22662	18603	16265	12676	8717	6772	994							0.131869731	0.129917678	0.019353036	0.244472564	0.221635212	0.083767513	0.781761522	0.234210526	0.00610998	0.08331127	0.218190614	0.143744236	0.283133481	0.454170013	0.28721205	5.812877264	.	.	.	.	.	.
41045	Malheur 	31313	31618	26038	26896	23169	22764	23223	19767	11269	10907	8601	4203	2601	---	---	---	---							-0.009646404	0.214302174	-0.031900654	0.160861496	0.017791249	-0.019764888	0.174836849	0.75410418	0.033189695	0.268108359	1.046395432	0.615916955	.	.	.	.	.	.	.	.	.	.
41047	Marion 	315335	284844	228483	204692	151309	120888	101401	75246	60541	47187	39780	27713	22934	14576	9965	7088	2749							0.107044558	0.246674807	0.116228284	0.35280783	0.251646152	0.192177592	0.347593228	0.242893246	0.283001674	0.186199095	0.435427417	0.20838057	0.573408342	0.462719518	0.405897291	1.578392143	.	.	.	.	.	.
41049	Morrow 	11173	10995	7625	7519	4465	4871	4783	4337	4941	5617	4357	4151	4205	---	---	---	---							0.016189177	0.441967213	0.014097619	0.683986562	-0.083350441	0.018398495	0.102836062	-0.122242461	-0.120348941	0.28918981	0.049626596	-0.012841855	.	.	.	.	.	.	.	.	.	.
41051	Multnomah 	735334	660602	583887	562640	556667	522813	471537	355099	338241	275898	226261	103167	74884	25203	11510	4150	---							0.113127117	0.131386724	0.037763046	0.010729934	0.064753554	0.108742262	0.327902923	0.049840203	0.225963943	0.219379389	1.193152849	0.377690828	1.971233583	1.189661164	1.773493976	.	.	.	.	.	.	.
41053	Polk 	75403	62412	49541	45203	35349	26523	26317	19989	16858	14181	13469	9923	7858	6601	4701	3625	1051							0.208149074	0.25980501	0.095967082	0.27876319	0.332767786	0.00782764	0.316574116	0.185727844	0.188773711	0.052862128	0.357351607	0.262789514	0.190425693	0.404169326	0.296827586	2.449096099	.	.	.	.	.	.
41055	Sherman 	1765	1934	1918	2172	2139	2446	2271	2321	2978	3826	4242	3477	1792	---	---	---	---							-0.087383661	0.008342023	-0.11694291	0.01542777	-0.125511038	0.077058565	-0.021542439	-0.220617864	-0.221641401	-0.09806695	0.220017256	0.940290179	.	.	.	.	.	.	.	.	.	.
41057	Tillamook 	25250	24264	21570	21164	17930	18955	18606	12263	11824	8810	6266	4471	2932	970	408	95	---							0.040636334	0.124895688	0.019183519	0.180368098	-0.054075442	0.01875739	0.517247003	0.037127876	0.342111237	0.406000638	0.40147618	0.524897681	2.022680412	1.37745098	3.294736842	.	.	.	.	.	.	.
41059	Umatilla 	75889	70556	59249	58861	44923	44352	41703	26030	24399	25946	20309	18049	13381	9607	2916	---	---							0.075585351	0.190838664	0.006591801	0.31026423	0.012874278	0.06352061	0.602112947	0.066847002	-0.059623834	0.277561672	0.125214693	0.348852851	0.392838555	2.294581619	.	.	.	.	.	.	.	.
41061	Union 	25748	24522	23598	23921	19377	18180	17962	17399	17492	16636	16191	16070	12044	6650	2552	---	---							0.049995922	0.039155861	-0.01350278	0.234504825	0.065841584	0.012136733	0.032358182	-0.005316716	0.051454677	0.027484405	0.007529558	0.334274327	0.81112782	1.605799373	.	.	.	.	.	.	.	.
#N/A	Umpqua	#N/A	#N/A	---	---	---	---	---	---	---	---	---	---	---	---	---	1250	---							#N/A	#N/A	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
41063	Wallowa 	7008	7230	6911	7273	6247	7102	7264	7623	7814	9778	8364	5538	3661	---	---	---	---							-0.030705394	0.046158298	-0.049773134	0.164238835	-0.120388623	-0.022301762	-0.04709432	-0.024443307	-0.200859071	0.169057867	0.510292524	0.512701448	.	.	.	.	.	.	.	.	.	.
41065	Wasco 	25213	23797	21683	21732	20133	20205	15552	13069	12646	13648	16336	13199	9183	11120	2509	1689	---							0.059503299	0.097495734	-0.00225474	0.079421845	-0.003563474	0.299189815	0.189991583	0.033449312	-0.073417351	-0.164544564	0.23766952	0.437329849	-0.174190647	3.432044639	0.485494375	.	.	.	.	.	.	.
41067	Washington 	529710	445256	311554	245808	157920	92237	61269	39194	30275	26376	21522	14467	11972	7082	4261	2801	2652							0.189675153	0.429145509	0.267468919	0.556534954	0.712111192	0.505443209	0.563223963	0.294599505	0.147823779	0.22553666	0.487661575	0.20840294	0.690482914	0.662051162	0.521242413	0.056184012	.	.	.	.	.	.
41069	Wheeler 	1441	1551	1396	1513	1849	2722	3313	2974	2799	2791	2484	2443	---	---	---	---	---							-0.070921986	0.111031519	-0.077329808	-0.181719849	-0.320720059	-0.178388168	0.113987895	0.062522329	0.002866356	0.123590982	0.016782644	.	.	.	.	.	.	.	.	.	.	.
41071	Yamhill 	99193	84975	65551	55332	40213	32478	33484	26336	22036	20529	18285	13420	10692	7945	5012	3245	1512							0.1673198	0.296318897	0.184685173	0.375972944	0.238161217	-0.0300442	0.271415553	0.195135233	0.073408349	0.122723544	0.362518629	0.255144033	0.345752045	0.585195531	0.544530046	1.146164021	.	.	.	.	.	.
42001	Adams 	101407	91207	78274	68292	56937	51906	44197	39435	37128	34583	34319	34496	33486	32455	30315	28006	25981	23044	21379	19370	15152	13172	--- 	0.111833522	0.165227279	0.146166462	0.19943095	0.096925211	0.174423603	0.120755674	0.062136393	0.073591071	0.007692532	-0.00513103	0.030161859	0.031767062	0.070592116	0.082446619	0.077941573	0.127451831	0.077880163	0.103717088	0.278379092	0.150318858	.
42003	Allegheny 	1223348	1281795	1336449	1450085	1605016	1628587	1515237	1411539	1374410	1185808	1018463	775058	551959	355869	262204	178831	138290	81235	50552	34921	25317	15087	10309	-0.045597775	-0.040894939	-0.078365061	-0.096529256	-0.014473283	0.074806779	0.073464495	0.027014501	0.159049357	0.16431132	0.314047465	0.404194877	0.551017369	0.357221858	0.466211116	0.293159303	0.702345048	0.606959171	0.44761032	0.379349844	0.67806721	0.463478514
42005	Armstrong 	68941	72345	73478	77768	75590	79524	80842	81087	79298	75568	67880	52551	46747	47641	43382	35797	29560	28365	17701	10324	6143	2399	--- 	-0.047052319	-0.015419581	-0.055164078	0.028813335	-0.049469343	-0.016303407	-0.003021446	0.022560468	0.049359517	0.113258692	0.291697589	0.1241577	-0.018765349	0.098174358	0.211889264	0.210994587	0.042129385	0.602451839	0.714548625	0.680612079	1.560650271	.
42007	Beaver 	170539	181448	186093	204441	208418	206948	175192	156754	149062	111621	78353	56432	50077	39605	36148	29140	26689	29368	24183	15340	12168	5776	--- 	-0.060121908	-0.024960638	-0.089747164	-0.019081845	0.007103234	0.181263985	0.117623793	0.051602689	0.335429713	0.424591273	0.388449816	0.126904567	0.264411059	0.095634613	0.240494166	0.091835588	-0.091221738	0.214406815	0.576466754	0.260683761	1.106648199	.
42009	Bedford 	49762	49890	47919	46784	42353	42451	40775	40809	37309	38277	38879	39468	38644	34929	29635	26736	23052	29335	24502	20248	15746	12039	13124	-0.002565644	0.04113191	0.024260431	0.104620688	-0.002308544	0.041103617	-0.00083315	0.093811145	-0.025289338	-0.015483937	-0.014923482	0.021322844	0.106358613	0.178640121	0.10843058	0.159812598	-0.214181012	0.197249204	0.210094824	0.285913883	0.30791594	-0.082672966
42011	Berks 	411442	373712	336523	312509	296382	275414	255740	241884	231717	200854	183222	159615	137327	122597	106701	93818	77129	64569	53152	46275	43146	32407	30179	0.100960098	0.110509534	0.076842587	0.054412886	0.076132658	0.076929694	0.057283657	0.043876798	0.153658877	0.096232985	0.147899633	0.162298747	0.120149759	0.148977048	0.137319065	0.216377757	0.19452059	0.214799067	0.148611561	0.072521207	0.331379023	0.073826171
42013	Blair 	127089	129105	130542	136621	135356	137270	139514	140358	139840	128334	108858	85099	70866	52740	38051	27829	21777	--- 	--- 	--- 	--- 	--- 	--- 	-0.015615197	-0.011007951	-0.044495356	0.009345725	-0.013943323	-0.016084407	-0.006013195	0.003704233	0.089656677	0.178911977	0.27919247	0.200843846	0.343686007	0.386034533	0.367314672	0.277907884	.	.	.	.	.	.
42015	Bradford 	62622	62747	60967	62919	57962	54925	51722	50615	49039	53166	54526	59403	59233	58541	53204	48734	42831	32769	19746	11554	--- 	--- 	--- 	-0.001992127	0.029196122	-0.031024015	0.085521549	0.055293582	0.061927226	0.021870987	0.032137686	-0.077624798	-0.024942229	-0.082100231	0.002870022	0.011820775	0.100312007	0.091722411	0.137820737	0.3070585	0.65952598	0.709018522	.	.	.
42017	Bucks 	625249	597548	541174	479211	415056	308567	144620	107715	96727	82476	76530	71190	70615	68656	64336	63578	56091	48107	45745	37842	32371	27496	25401	0.046357782	0.104169823	0.129302124	0.154569504	0.345108194	1.133639884	0.342617091	0.113598065	0.17278966	0.077695022	0.075010535	0.008142746	0.028533559	0.067147476	0.011922363	0.133479524	0.165963373	0.051634058	0.208842027	0.169009298	0.177298516	0.082477068
42019	Butler 	183862	174105	152013	147912	127941	114639	97320	87590	80480	77270	72689	56962	55339	52536	36510	35594	30346	22378	14581	10193	7346	3916	--- 	0.056040895	0.145329676	0.027725945	0.156095388	0.11603381	0.177959309	0.11108574	0.08834493	0.041542643	0.063021915	0.276096345	0.029328322	0.053353891	0.438948233	0.025734674	0.172938773	0.356063991	0.534736986	0.430491514	0.387557855	0.875893769	.
42021	Cambria 	143679	152555	163029	183263	186785	203283	209541	213459	203146	197839	166131	104837	66375	46811	36569	29155	17773	11256	7076	3287	2117	--- 	--- 	-0.058182295	-0.064246238	-0.11040963	-0.018855904	-0.081157795	-0.029865277	-0.018354813	0.050766444	0.026824842	0.190861429	0.584659996	0.57946516	0.417935955	0.280073286	0.254296004	0.64040961	0.5789801	0.590729226	1.152722848	0.552668871	.	.
42023	Cameron 	5085	5971	5913	6674	7096	7586	7023	6852	5307	6297	7644	7048	7238	5159	4273	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 	-0.148383855	0.009808896	-0.114024573	-0.059470124	-0.064592671	0.080165172	0.024956217	0.291124929	-0.157217723	-0.176216641	0.084562997	-0.026250345	0.402985075	0.207348467	.	.	.	.	.	.	.	.
42025	Carbon 	65249	58765	56846	53285	50573	52889	57558	61735	63380	62565	52846	44510	38624	31923	28144	21033	15686	--- 	--- 	--- 	--- 	--- 	--- 	0.110337786	0.033757872	0.066829314	0.053625452	-0.043789824	-0.081118176	-0.06766016	-0.02595456	0.013026452	0.183911744	0.187283756	0.152392295	0.209911349	0.134273735	0.338087767	0.340877215	.	.	.	.	.	.
42027	Centre 	153990	135678	123786	112760	99267	78580	65922	52608	46294	44304	43424	42894	43269	37922	34418	27000	23355	20492	18879	13796	10681	--- 	--- 	0.134966612	0.096069022	0.097782902	0.13592634	0.263260372	0.192014805	0.25307938	0.136389165	0.044916938	0.020265291	0.01235604	-0.008666713	0.140999947	0.101807194	0.274740741	0.156069364	0.139713059	0.085438847	0.368440128	0.29163936	.	.
42029	Chester 	498886	433208	376396	316660	278311	210608	159141	135626	126629	115120	109213	95695	89377	83481	77805	74578	66438	57515	50910	44451	39596	32093	27937	0.151608465	0.150936779	0.188643971	0.137791895	0.321464522	0.323405031	0.17338121	0.071050075	0.09997394	0.054086968	0.141261299	0.070689327	0.070626849	0.07295161	0.043270133	0.122520244	0.155142137	0.129738755	0.145306067	0.122613395	0.2337893	0.148763289
42031	Clarion 	39988	41739	41699	43362	38414	37408	38344	38410	34531	36170	36638	34283	36802	40328	26537	24988	23565	--- 	--- 	--- 	--- 	--- 	--- 	-0.041951173	0.000959256	-0.038351552	0.128807206	0.026892643	-0.024410599	-0.001718303	0.112333845	-0.045313796	-0.012773623	0.068692938	-0.068447367	-0.087433049	0.51968949	0.061989755	0.060386166	.	.	.	.	.	.
42033	Clearfield 	81642	83529	78097	83578	74619	81534	85957	92094	86727	103236	93768	80614	69565	43408	25741	18759	12586	7834	4803	2342	875	--- 	--- 	-0.022590956	0.069554528	-0.065579459	0.120063255	-0.084811244	-0.051455961	-0.066638435	0.061883842	-0.159915146	0.100972613	0.16317265	0.158829871	0.602584777	0.686336972	0.37219468	0.490465597	0.606586673	0.631063918	1.050811272	1.676571429	.	.
42035	Clinton 	39238	37879	37182	38971	37721	37619	36532	34557	32319	33555	31545	29197	28685	26278	23211	17723	11207	8323	--- 	--- 	--- 	--- 	--- 	0.035877399	0.01874563	-0.04590593	0.03313804	0.002711396	0.029754736	0.057151952	0.069247192	-0.036835047	0.063718497	0.080419221	0.01784905	0.091597534	0.132135625	0.309654122	0.581422325	0.346509672	.	.	.	.	.
42037	Columbia 	67295	63947	63202	61967	55114	53489	53460	51413	48803	48349	48467	39896	36832	32409	28766	25065	17710	24267	20059	17621	--- 	--- 	--- 	0.052355857	0.011787602	0.019929963	0.124342272	0.030380078	0.000542462	0.039814833	0.053480319	0.00939006	-0.002434646	0.214833567	0.083188532	0.136474436	0.126642564	0.147656094	0.415302089	-0.270202332	0.209781146	0.138357641	.	.	.
42039	Crawford 	88765	90352	86169	88869	81342	77956	78948	71644	62980	60667	61565	63643	65324	68607	63832	48755	37849	31724	16030	9397	6178	2346	--- 	-0.017564636	0.04854414	-0.030381798	0.092535222	0.043434758	-0.012565233	0.101948523	0.137567482	0.038126164	-0.01458621	-0.032650881	-0.025733268	-0.04785226	0.07480574	0.309240078	0.288144997	0.193071492	0.979039301	0.705863573	0.521042409	1.633418585	.
42041	Cumberland 	235406	213605	195257	178541	158177	124816	94457	74806	68236	58578	54479	50344	47271	45977	43912	40098	34327	30953	29226	23606	26757	25386	18243	0.102062218	0.093968462	0.093625554	0.128741852	0.267281438	0.321405507	0.262692832	0.096283487	0.164874185	0.075240001	0.082134912	0.065008145	0.028144507	0.04702587	0.095116963	0.168118391	0.109003974	0.05909122	0.238075066	-0.117763576	0.054006145	0.391547443
42043	Dauphin 	268100	251770	237813	232317	223834	220255	197784	177410	165231	153116	136152	114443	96977	76148	60740	46756	35754	30118	25243	21653	31883	22270	18177	0.064860786	0.05868897	0.02365733	0.037898621	0.016249347	0.113613841	0.114841328	0.073708929	0.079123018	0.12459604	0.189692685	0.180104561	0.27353312	0.253671386	0.299084609	0.307713822	0.18713062	0.193122846	0.165796887	-0.320860647	0.431656938	0.225174671
42045	Delaware 	558979	551722	547651	555007	600035	553154	414234	310756	280264	173084	117906	94762	74683	56101	39403	30597	24679	19791	17323	14810	14734	12809	9483	0.013153363	0.007433566	-0.013253887	-0.075042289	0.084752167	0.335366001	0.332987939	0.10879742	0.619236902	0.467982969	0.24423292	0.268856366	0.331224042	0.423774839	0.287805994	0.239799019	0.246980951	0.142469549	0.169682647	0.005158138	0.150284956	0.35073289
42047	Elk 	31946	35114	34878	38338	37770	37328	34503	34443	33431	34981	35871	32903	22239	12800	8488	5915	3531	--- 	--- 	--- 	--- 	--- 	--- 	-0.090220425	0.006766443	-0.090249883	0.01503839	0.011840977	0.081876938	0.001742009	0.030271305	-0.044309768	-0.024811129	0.090204541	0.479517964	0.737421875	0.50801131	0.434995773	0.675162843	.	.	.	.	.	.
42049	Erie 	280566	280907	275572	279780	263654	250682	219388	180889	175277	153536	115517	98473	86074	74688	65973	49432	38742	31344	17041	8553	3758	1468	--- 	-0.001213925	0.019359732	-0.015040389	0.061163495	0.051746835	0.142642259	0.212832179	0.032017892	0.14160197	0.329120389	0.173082977	0.144050468	0.152447515	0.132099495	0.334621298	0.275927934	0.236026034	0.839328678	0.992400327	1.275944651	1.559945504	.
42051	Fayette 	136606	148536	145351	159417	154667	169340	189899	200999	198542	188104	167449	110412	80006	58842	43284	39909	39112	33574	29172	27285	24714	20159	13325	-0.080317229	0.021912474	-0.088234003	0.030711141	-0.086648163	-0.108262813	-0.055224155	0.012375215	0.05549058	0.12335099	0.516583342	0.380046497	0.359675062	0.359439978	0.084567391	0.020377378	0.164949068	0.150898121	0.069158879	0.104030104	0.225953668	0.512870544
42053	Forest 	7716	4948	4802	5072	4926	4485	4944	5791	5180	7477	9435	11039	8482	4385	4010	898	--- 	--- 	--- 	--- 	--- 	--- 	--- 	0.559417947	0.030403998	-0.053233438	0.029638652	0.098327759	-0.092839806	-0.14626144	0.117953668	-0.307208774	-0.207525172	-0.145303017	0.301461919	0.934321551	0.093516209	3.465478842	.	.	.	.	.	.	.
42055	Franklin 	149618	129495	121082	113629	100833	88172	75927	69378	65010	62275	59775	54902	51433	49855	45365	42126	39904	37793	35037	31892	23083	19638	15655	0.155395961	0.069481839	0.06559065	0.126902899	0.143594338	0.161273328	0.094395918	0.067189663	0.043918105	0.041823505	0.088758151	0.06744697	0.03165179	0.098974981	0.076888382	0.055683641	0.055856905	0.078659703	0.098614072	0.381622839	0.175425196	0.254423507
42057	Fulton 	14845	14259	13837	12842	10776	10597	10387	10673	9231	9617	9703	9924	10137	10149	9360	9131	7567	--- 	--- 	--- 	--- 	--- 	--- 	0.041096851	0.03049794	0.077480143	0.191722346	0.016891573	0.02021758	-0.02679659	0.156212761	-0.040137257	-0.008863238	-0.022269246	-0.021012134	-0.001182383	0.084294872	0.0250794	0.20668693	.	.	.	.	.	.
42059	Greene 	38686	40626	39550	40476	36090	39424	45394	44671	41767	30804	28882	28281	28935	28273	25887	24343	22136	19147	18028	15554	12544	8605	--- 	-0.047752671	0.027206068	-0.022877755	0.12152951	-0.084567776	-0.131515178	0.016184997	0.069528575	0.355895338	0.066546638	0.021251017	-0.022602385	0.023414565	0.092169815	0.063426858	0.099701843	0.156108006	0.062070113	0.159058763	0.239955357	0.457757118	.
42061	Huntingdon 	45913	45613	44164	42253	39108	39457	40872	41836	39021	39848	38304	34650	35751	33954	31251	28100	24786	35484	27145	20142	14778	13008	7565	0.006577072	0.032809528	0.045227558	0.080418329	-0.008845072	-0.034620278	-0.023042356	0.072140642	-0.020753865	0.040309106	0.105454545	-0.030796341	0.052924545	0.086493232	0.112135231	0.133704511	-0.301487995	0.307202063	0.347681462	0.362971985	0.136070111	0.719497687
42063	Indiana 	88880	89593	89994	92281	79451	75366	77106	79854	75395	80910	66210	42556	42175	40527	36138	33687	27170	20782	14252	8882	6214	--- 	--- 	-0.007958211	-0.004455853	-0.024783	0.161483178	0.05420216	-0.022566337	-0.034412803	0.059141853	-0.068162155	0.222020843	0.555832315	0.009033788	0.040664249	0.121451104	0.072758037	0.23986014	0.307381388	0.458181308	0.60459356	0.429353074	.	.
42065	Jefferson 	45200	45915	46083	48303	43695	46792	49147	54090	52114	62104	63090	59113	44005	27935	21656	18270	13518	7253	2025	561	161	--- 	--- 	-0.015572253	-0.003645596	-0.045959878	0.10545829	-0.066186528	-0.047917472	-0.091384729	0.037916875	-0.160859204	-0.015628467	0.067277925	0.343324622	0.575264006	0.289942741	0.185331144	0.351531292	0.863780505	2.581728395	2.609625668	2.48447205	.	.
42067	Juniata 	24636	22814	20625	19188	16712	15874	15243	15373	14325	14464	15013	16054	16655	18227	17390	16986	13029	11080	--- 	--- 	--- 	--- 	--- 	0.079863242	0.106133333	0.074890557	0.148157013	0.052790727	0.041396051	-0.008456385	0.073158813	-0.009610066	-0.036568307	-0.064843653	-0.03608526	-0.086245679	0.04813111	0.023784293	0.303707115	0.175902527	.	.	.	.	.
42069	Lackawanna 	214437	213292	219039	227908	234107	234531	257396	301243	310397	286311	259570	193831	142088	89269	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 	0.005368228	-0.026237337	-0.038914825	-0.026479345	-0.001807863	-0.088831994	-0.14555359	-0.029491264	0.084125304	0.10302038	0.339156275	0.364161646	0.591683563	.	.	.	.	.	.	.	.	.
42071	Lancaster 	519445	470783	422822	362346	319693	278359	234717	212504	196882	173797	167029	159241	149095	139447	121340	116314	98944	84203	76631	68336	53927	43403	36147	0.10336397	0.113430711	0.166901249	0.133418623	0.148491696	0.185934551	0.104529797	0.07934702	0.132827379	0.04051991	0.048907003	0.068050572	0.069187577	0.149225317	0.04321062	0.175553849	0.175065021	0.098811186	0.121385507	0.267194541	0.242471719	0.200735884
42073	Lawrence 	91108	94567	96246	107150	107374	112965	105120	96877	97258	85545	70032	57042	37517	33312	27298	22999	21079	--- 	--- 	--- 	--- 	--- 	--- 	-0.036577242	-0.017444881	-0.101763882	-0.002086166	-0.049493206	0.074628995	0.085087276	-0.003917416	0.136922088	0.221513023	0.227726938	0.520430738	0.126230788	0.22030918	0.18692117	0.091085915	.	.	.	.	.	.
42075	Lebanon 	133568	120202	113744	108582	99665	90853	81683	72641	67103	63152	59565	53827	48131	38476	34096	31831	26071	21872	20557	16988	--- 	--- 	--- 	0.111196153	0.056776621	0.047540108	0.089469724	0.096991844	0.112263262	0.124475159	0.082529842	0.062563339	0.060219928	0.106600777	0.118343687	0.250935648	0.128460817	0.071157048	0.220935139	0.191980614	0.063968478	0.210089475	.	.	.
42077	Lehigh 	349497	311746	291130	272349	255304	227536	198207	177533	172893	148101	118832	93893	76631	65969	56796	43753	32479	25787	22256	18895	--- 	--- 	--- 	0.121095379	0.070813726	0.068959313	0.066763545	0.122037831	0.147971565	0.116451589	0.026837408	0.167399275	0.246305709	0.265610855	0.225261317	0.161621368	0.161507853	0.298105273	0.347116598	0.259510606	0.158653846	0.177877745	.	.	.
42079	Luzerne 	320918	319429	328149	343079	342301	346972	392241	441518	445109	390991	343186	257121	201203	133065	160915	90244	56072	44006	27379	20027	18109	12839	4904	0.004661443	-0.026573294	-0.043517674	0.002272853	-0.013462181	-0.115411189	-0.111608134	-0.008067687	0.138412393	0.13929764	0.334725674	0.277918321	0.512065532	-0.17307274	0.783110234	0.609430732	0.274189883	0.607290259	0.367104409	0.105914186	0.410468105	1.618066884
42081	Lycoming 	116111	120003	118710	118416	113296	109367	101249	93633	93421	83100	80813	75663	70579	57486	47626	37399	26257	22649	17636	13517	11006	5414	--- 	-0.032432523	0.01089209	0.002482773	0.045191357	0.035924913	0.08017857	0.081338844	0.002269297	0.124199759	0.028299902	0.068064972	0.072032758	0.227759802	0.207029774	0.27345651	0.424343984	0.159300631	0.284248129	0.30472738	0.228148283	1.032877724	.
42083	McKean 	43450	45908	47131	50635	51915	54517	56607	56673	55167	48934	47868	51343	46863	42565	8825	8859	5254	2975	1439	728	142	--- 	--- 	-0.053541866	-0.025948951	-0.069201145	-0.024655687	-0.047728232	-0.036921229	-0.001164576	0.027298929	0.127375649	0.022269575	-0.06768206	0.095597806	0.100974979	3.823229462	-0.003837905	0.68614389	0.76605042	1.067407922	0.976648352	4.126760563	.	.
42085	Mercer 	116638	120368	121003	128299	127175	127519	111954	101039	99246	93788	77699	57387	55744	56161	49977	36856	33172	32873	19729	11681	8277	3228	--- 	-0.030988303	-0.005247804	-0.056867162	0.008838215	-0.002697637	0.139030316	0.108027593	0.018066219	0.058195078	0.207068302	0.353947758	0.029474024	-0.007425081	0.123736919	0.356007163	0.111057518	0.00909561	0.666227381	0.688982108	0.411260118	1.564126394	.
42087	Mifflin 	46682	46471	46197	46908	45268	44348	43691	42993	40335	31439	27785	23160	19996	19577	17508	16340	14980	13092	21690	16618	12132	13609	7562	0.004540466	0.005931121	-0.015157329	0.036228683	0.020745017	0.015037422	0.016235201	0.065898103	0.282960654	0.131509807	0.199697755	0.158231646	0.021402666	0.118174549	0.071481028	0.090787717	0.144210205	-0.396403873	0.305211217	0.369765908	-0.108531119	0.799656176
42089	Monroe 	169842	138615	95709	69409	45422	39567	33773	29802	28286	24295	22941	21161	20111	20175	18362	16758	13270	9879	--- 	--- 	--- 	--- 	--- 	0.225278649	0.448296398	0.378913397	0.528092114	0.147976849	0.171557161	0.133246091	0.053595418	0.164272484	0.059020967	0.084117008	0.052210233	-0.003172243	0.098736521	0.095715479	0.262848531	0.343253366	.	.	.	.	.
42091	Montgomery 	799874	749409	678111	643621	623799	516682	353068	289247	265804	199310	169590	138995	123290	96494	81612	70500	58291	47241	39406	35793	29703	24150	22929	0.06733973	0.105142079	0.053587437	0.031776261	0.207317073	0.463406483	0.220645331	0.088196566	0.333620992	0.175246182	0.220115832	0.127382594	0.277696023	0.182350635	0.157617021	0.209449143	0.233906988	0.19882759	0.100941525	0.205029795	0.229937888	0.053251341
42093	Montour 	18267	18234	17735	16675	16508	16730	16001	15466	14517	14080	14868	15526	15645	15468	15344	13053	13239	--- 	--- 	--- 	--- 	--- 	--- 	0.001809806	0.028136453	0.063568216	0.010116307	-0.013269576	0.045559653	0.034592008	0.065371633	0.031036932	-0.052999731	-0.042380523	-0.007606264	0.011442979	0.008081335	0.175515207	-0.0140494	.	.	.	.	.	.
42095	Northampton 	297735	267446	247105	225418	214368	201412	185243	168959	169304	153506	127667	99687	84220	70312	61432	47904	40235	40996	39482	31765	38145	30062	24250	0.113252769	0.082317234	0.096207934	0.051546873	0.064325859	0.08728535	0.096378411	-0.002037755	0.102914544	0.202393727	0.280678524	0.183649964	0.197804073	0.144550072	0.28239813	0.190605194	-0.018562787	0.038346588	0.242940343	-0.167256521	0.268877653	0.239670103
